,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
358,-0.5394234,-0.0005162166,-3.2152415232808817e-06,3.2152415232808817e-06,0.6793168880455408
359,-0.5404281999999999,-0.0005381836,-3.3520624053329334e-06,3.3520624053329334e-06,0.681214421252372
360,-0.5414399999999999,-0.0005605611,-3.4914400758441453e-06,3.4914400758441453e-06,0.683111954459203
361,-0.5424469,-0.0005832857,-3.6329796495811167e-06,3.6329796495811167e-06,0.6850094876660342
362,-0.5434460999999999,-0.0006069277,-3.7802332251023347e-06,3.7802332251023347e-06,0.6869070208728653
363,-0.5444254,-0.0006310074,-3.930213003567705e-06,3.930213003567705e-06,0.6888045540796964
364,-0.5454441,-0.0006559036999999999,-4.085278953667058e-06,4.085278953667058e-06,0.6907020872865275
365,-0.5464629,-0.0006812874000000001,-4.243380661854097e-06,4.243380661854097e-06,0.6925996204933587
366,-0.5474608,-0.0007067903999999999,-4.402225426955087e-06,4.402225426955087e-06,0.6944971537001897
367,-0.5484439,-0.0007324197999999999,-4.561857471133394e-06,4.561857471133394e-06,0.6963946869070209
368,-0.5494273000000001,-0.0007596772999999999,-4.73163009336373e-06,4.73163009336373e-06,0.6982922201138521
369,-0.5504323,-0.0007870461,-4.902095944718317e-06,4.902095944718317e-06,0.7001897533206831
370,-0.5514238,-0.0008147032,-5.074357465044342e-06,5.074357465044342e-06,0.7020872865275143
371,-0.5524489,-0.0008425894000000001,-5.248045928698001e-06,5.248045928698001e-06,0.7039848197343453
372,-0.5534403,-0.0008721553,-5.432196359647277e-06,5.432196359647277e-06,0.7058823529411765
373,-0.5544432,-0.0009011764999999999,-5.6129541409651165e-06,5.6129541409651165e-06,0.7077798861480076
374,-0.5554361999999999,-0.0009321205,-5.80568803153819e-06,5.80568803153819e-06,0.7096774193548387
375,-0.5564289000000001,-0.0009629469,-5.9976894536026215e-06,5.9976894536026215e-06,0.7115749525616698
376,-0.5574473000000001,-0.0009940206,-6.191231177216261e-06,6.191231177216261e-06,0.713472485768501
377,-0.5584585999999999,-0.001026938,-6.396256337814441e-06,6.396256337814441e-06,0.715370018975332
378,-0.5594703000000001,-0.001060592,-6.605869392149569e-06,6.605869392149569e-06,0.7172675521821632
379,-0.5604743000000001,-0.001095445,-6.822950386466506e-06,6.822950386466506e-06,0.7191650853889944
380,-0.561508,-0.001130814,-7.043245273219317e-06,7.043245273219317e-06,0.7210626185958254
381,-0.5625064000000001,-0.00116689,-7.267943690887175e-06,7.267943690887175e-06,0.7229601518026566
382,-0.5635131,-0.00120347,-7.495781259306352e-06,7.495781259306352e-06,0.7248576850094877
383,-0.5644954000000001,-0.0012415689999999999,-7.733079879295475e-06,7.733079879295475e-06,0.7267552182163188
384,-0.5654715,-0.0012797169999999999,-7.970683694496535e-06,7.970683694496535e-06,0.7286527514231499
385,-0.5664946999999999,-0.0013186229999999999,-8.213008692771999e-06,8.213008692771999e-06,0.7305502846299811
386,-0.5674840999999999,-0.001358597,-8.461985700972878e-06,8.461985700972878e-06,0.7324478178368121
387,-0.5685021,-0.001399519,-8.71686730225362e-06,8.71686730225362e-06,0.7343453510436433
388,-0.5695039000000001,-0.001441994,-8.981421723210551e-06,8.981421723210551e-06,0.7362428842504743
389,-0.5705078,-0.0014847229999999999,-9.247558176490566e-06,9.247558176490566e-06,0.7381404174573055
390,-0.5715054,-0.0015281029999999998,-9.517749366157704e-06,9.517749366157704e-06,0.7400379506641367
391,-0.5725104999999999,-0.001574093,-9.804196872215602e-06,9.804196872215602e-06,0.7419354838709677
392,-0.5735061,-0.00162076,-1.0094861054977158e-05,1.0094861054977158e-05,0.7438330170777989
393,-0.5745269000000001,-0.001668773,-1.0393908763356325e-05,1.0393908763356325e-05,0.74573055028463
394,-0.5755264,-0.001718058,-1.0700879090298346e-05,1.0700879090298346e-05,0.7476280834914611
395,-0.5765313,-0.001768675,-1.1016145744225996e-05,1.1016145744225996e-05,0.7495256166982922
396,-0.5775259,-0.001819244,-1.1331113431415426e-05,1.1331113431415426e-05,0.7514231499051234
397,-0.5785241999999999,-0.00187153,-1.1656775407969965e-05,1.1656775407969965e-05,0.7533206831119544
398,-0.5795372,-0.001925494,-1.199288876341481e-05,1.199288876341481e-05,0.7552182163187856
399,-0.5805340999999999,-0.001980413,-1.2334950311255509e-05,1.2334950311255509e-05,0.7571157495256167
400,-0.581539,-0.002036347,-1.2683333759914837e-05,1.2683333759914837e-05,0.7590132827324478
401,-0.5825558000000001,-0.002094036,-1.3042648179940368e-05,1.3042648179940368e-05,0.760910815939279
402,-0.5835594,-0.002151885,-1.3402959155759967e-05,1.3402959155759967e-05,0.7628083491461101
403,-0.584558,-0.0022127139999999997,-1.3781830983244112e-05,1.3781830983244112e-05,0.7647058823529412
404,-0.5855821,-0.002275449,-1.4172574281625115e-05,1.4172574281625115e-05,0.7666034155597723
405,-0.5865854,-0.002339241,-1.456990107672069e-05,1.456990107672069e-05,0.7685009487666035
406,-0.5875908000000001,-0.002402695,-1.496512264770129e-05,1.496512264770129e-05,0.7703984819734345
407,-0.5885888000000001,-0.002468471,-1.5374806734643327e-05,1.5374806734643327e-05,0.7722960151802657
408,-0.589599,-0.002536702,-1.5799781724550623e-05,1.5799781724550623e-05,0.7741935483870968
409,-0.5905618,-0.00260547,-1.6228101404841763e-05,1.6228101404841763e-05,0.7760910815939279
410,-0.5916773,-0.00268999,-1.6754532003059064e-05,1.6754532003059064e-05,0.777988614800759
411,-0.5926686999999999,-0.0027651520000000003,-1.7222676544270715e-05,1.7222676544270715e-05,0.7798861480075902
412,-0.5936819000000001,-0.0028414729999999997,-1.7698039886515652e-05,1.7698039886515652e-05,0.7817836812144213
413,-0.5947026999999999,-0.002917237,-1.8169933968902493e-05,1.8169933968902493e-05,0.7836812144212524
414,-0.5957161,-0.002994578,-1.8651650354334627e-05,1.8651650354334627e-05,0.7855787476280836
415,-0.5967264,-0.0030729340000000003,-1.9139688640585393e-05,1.9139688640585393e-05,0.7874762808349146
416,-0.5977569,-0.0031539520000000002,-1.964430712385999e-05,1.964430712385999e-05,0.7893738140417458
417,-0.5987594,-0.003236315,-2.015730290427849e-05,2.015730290427849e-05,0.7912713472485768
418,-0.5997741,-0.003323348,-2.0699385656936395e-05,2.0699385656936395e-05,0.793168880455408
419,-0.6007528,-0.0034086579999999997,-2.123073674938691e-05,2.123073674938691e-05,0.7950664136622391
420,-0.6017722,-0.003495747,-2.1773168296572743e-05,2.1773168296572743e-05,0.7969639468690702
421,-0.6027716,-0.003585171,-2.2330143329878275e-05,2.2330143329878275e-05,0.7988614800759013
422,-0.6037795,-0.003677155,-2.2903063255888924e-05,2.2903063255888924e-05,0.8007590132827325
423,-0.6047846,-0.003769031,-2.3475310506738575e-05,2.3475310506738575e-05,0.8026565464895636
424,-0.6058138000000001,-0.003862879,-2.405984030775014e-05,2.405984030775014e-05,0.8045540796963947
425,-0.6068026,-0.00395815,-2.4653233226855203e-05,2.4653233226855203e-05,0.8064516129032259
426,-0.6078180000000001,-0.004055974,-2.5262527439349398e-05,2.5262527439349398e-05,0.8083491461100569
427,-0.6088453,-0.004154932,-2.5878884741034055e-05,2.5878884741034055e-05,0.8102466793168881
428,-0.60985,-0.0042547109999999996,-2.6500355619637034e-05,2.6500355619637034e-05,0.8121442125237192
429,-0.6108238,-0.004357942,-2.7143327189497068e-05,2.7143327189497068e-05,0.8140417457305503
430,-0.6118253,-0.0044619329999999995,-2.779103239937893e-05,2.779103239937893e-05,0.8159392789373814
431,-0.6128361999999999,-0.004567775,-2.8450266514103437e-05,2.8450266514103437e-05,0.8178368121442126
432,-0.6138545999999999,-0.004673826,-2.911080237983395e-05,2.911080237983395e-05,0.8197343453510436
433,-0.6148674,-0.004784086,-2.9797553891422206e-05,2.9797553891422206e-05,0.8216318785578748
