,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
555,-0.47993009999999997,0.00010794299999999999,7.068423530400768e-07,7.068423530400768e-07,0.6646706586826348
556,-0.4800236,0.0001055863,6.914099917622769e-07,6.914099917622769e-07,0.6658682634730538
557,-0.480108,0.0001030444,6.747648866865187e-07,6.747648866865187e-07,0.667065868263473
558,-0.4801853,9.963805e-05,6.52459110033303e-07,6.52459110033303e-07,0.6682634730538922
559,-0.48028050000000005,9.656879999999999e-05,6.323607628309066e-07,6.323607628309066e-07,0.6694610778443114
560,-0.4803449000000001,9.351903e-05,6.123899763692461e-07,6.123899763692461e-07,0.6706586826347305
561,-0.4804642,9.143293e-05,5.987295830813357e-07,5.987295830813357e-07,0.6718562874251497
562,-0.48051459999999996,8.973117e-05,5.875859605888214e-07,5.875859605888214e-07,0.6730538922155689
563,-0.4806003,8.553773000000001e-05,5.60126088277209e-07,5.60126088277209e-07,0.674251497005988
564,-0.4807188,8.279405999999998e-05,5.421597341943552e-07,5.421597341943552e-07,0.6754491017964072
565,-0.48081759999999996,8.119001e-05,5.31655945376239e-07,5.31655945376239e-07,0.6766467065868264
566,-0.48086260000000003,7.939909000000001e-05,5.199284771114462e-07,5.199284771114462e-07,0.6778443113772455
567,-0.4809607,7.695951e-05,5.039533933391819e-07,5.039533933391819e-07,0.6790419161676646
568,-0.4810848,7.465376e-05,4.888546675716736e-07,4.888546675716736e-07,0.6802395209580838
569,-0.48114650000000003,7.266520000000001e-05,4.7583299474841163e-07,4.7583299474841163e-07,0.681437125748503
570,-0.4812594,7.127834e-05,4.667514296099852e-07,4.667514296099852e-07,0.6826347305389221
571,-0.4813152,6.991895e-05,4.578497460705324e-07,4.578497460705324e-07,0.6838323353293413
572,-0.4814139,6.900248000000001e-05,4.5184843230965274e-07,4.5184843230965274e-07,0.6850299401197605
573,-0.48153379999999996,6.649825e-05,4.3545000141785284e-07,4.3545000141785284e-07,0.6862275449101797
574,-0.48160470000000005,6.427871e-05,4.209158039593185e-07,4.209158039593185e-07,0.6874251497005988
