,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
455,-0.47870280000000004,0.0002166743,1.349550181818676e-06,1.349550181818676e-06,0.5378250591016548
456,-0.47877820000000004,0.0002162348,1.346812767621841e-06,1.346812767621841e-06,0.5390070921985816
457,-0.47891049999999996,0.0002156084,1.3429112516880581e-06,1.3429112516880581e-06,0.5401891252955082
458,-0.47900879999999996,0.00021468610000000002,1.337166730382618e-06,1.337166730382618e-06,0.541371158392435
459,-0.4791071,0.0002135195,1.3299005929491074e-06,1.3299005929491074e-06,0.5425531914893617
460,-0.4791653,0.00021219849999999998,1.3216727791743198e-06,1.3216727791743198e-06,0.5437352245862884
461,-0.4792948,0.00021078689999999998,1.31288066568114e-06,1.31288066568114e-06,0.5449172576832151
462,-0.4793843,0.00020939009999999998,1.304180733598912e-06,1.304180733598912e-06,0.5460992907801419
463,-0.4794715,0.0002082009,1.2967738326594894e-06,1.2967738326594894e-06,0.5472813238770685
464,-0.4795348,0.0002069161,1.28877148963311e-06,1.28877148963311e-06,0.5484633569739953
465,-0.4796536,0.0002059101,1.2825056450778968e-06,1.2825056450778968e-06,0.549645390070922
466,-0.47973469999999996,0.00020445779999999999,1.2734600327046008e-06,1.2734600327046008e-06,0.5508274231678487
467,-0.4798179,0.00020338240000000003,1.2667619320737104e-06,1.2667619320737104e-06,0.5520094562647754
468,-0.47994380000000003,0.0002021778,1.2592591126391082e-06,1.2592591126391082e-06,0.5531914893617021
469,-0.47998640000000004,0.00020117880000000002,1.2530368673998859e-06,1.2530368673998859e-06,0.5543735224586288
470,-0.48008809999999996,0.0002000239,1.2458436031088167e-06,1.2458436031088167e-06,0.5555555555555556
471,-0.4802083,0.0001988805,1.2387219662654463e-06,1.2387219662654463e-06,0.5567375886524822
472,-0.48027159999999997,0.0001977154,1.2314651715425053e-06,1.2314651715425053e-06,0.557919621749409
473,-0.48040879999999997,0.000196825,1.2259193385485077e-06,1.2259193385485077e-06,0.5591016548463357
474,-0.4804531,0.0001957834,1.2194317603291142e-06,1.2194317603291142e-06,0.5602836879432624
475,-0.4805811,0.0001946978,1.2126701292663514e-06,1.2126701292663514e-06,0.5614657210401891
476,-0.4806374,0.0001932009,1.2033467269654584e-06,1.2033467269654584e-06,0.5626477541371159
477,-0.4807406,0.0001924491,1.1986641604280738e-06,1.1986641604280738e-06,0.5638297872340425
478,-0.4808489,0.0001912506,1.1911993346831207e-06,1.1911993346831207e-06,0.5650118203309693
479,-0.48089620000000005,0.0001903507,1.18559433118885e-06,1.18559433118885e-06,0.566193853427896
480,-0.4810327999999999,0.00018899669999999997,1.1771609777815354e-06,1.1771609777815354e-06,0.5673758865248226
481,-0.48110200000000003,0.0001881129,1.1716562527140433e-06,1.1716562527140433e-06,0.5685579196217494
482,-0.4811549,0.0001869346,1.1643172421380915e-06,1.1643172421380915e-06,0.5697399527186761
483,-0.4812822,0.00018578080000000003,1.1571308291681068e-06,1.1571308291681068e-06,0.5709219858156028
484,-0.48135059999999996,0.0001845855,1.149685934539035e-06,1.149685934539035e-06,0.5721040189125295
485,-0.4814326,0.0001832972,1.1416617918546603e-06,1.1416617918546603e-06,0.5732860520094563
486,-0.4815225,0.00018209169999999997,1.1341533667937166e-06,1.1341533667937166e-06,0.5744680851063829
487,-0.4816275,0.0001809714,1.1271756076931151e-06,1.1271756076931151e-06,0.5756501182033097
488,-0.4817023,0.00017970319999999998,1.1192766573303705e-06,1.1192766573303705e-06,0.5768321513002364
489,-0.4818344,0.0001785173,1.1118903103542005e-06,1.1118903103542005e-06,0.5780141843971631
490,-0.48186840000000003,0.0001771977,1.1036712164426108e-06,1.1036712164426108e-06,0.5791962174940898
