,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
52,-0.6676579,-0.01201791,-7.485323651942332e-05,7.485323651942332e-05,0.09867172675521822
53,-0.6665916000000001,-0.01176044,-7.324959139255385e-05,7.324959139255385e-05,0.10056925996204934
54,-0.6655565999999999,-0.0115012,-7.163492186721248e-05,7.163492186721248e-05,0.10246679316888045
55,-0.6645141,-0.0112534,-7.009150608114709e-05,7.009150608114709e-05,0.10436432637571158
56,-0.6634831,-0.011009,-6.856926710570568e-05,6.856926710570568e-05,0.1062618595825427
57,-0.6624474,-0.01076458,-6.704690356079001e-05,6.704690356079001e-05,0.10815939278937381
58,-0.6614187,-0.01052588,-6.556016688551233e-05,6.556016688551233e-05,0.11005692599620494
59,-0.6603849,-0.01029626,-6.412998475154811e-05,6.412998475154811e-05,0.11195445920303605
60,-0.6593361999999999,-0.01006943,-6.271718005924299e-05,6.271718005924299e-05,0.11385199240986718
61,-0.6583017,-0.00984951,-6.134741412029423e-05,6.134741412029423e-05,0.1157495256166983
62,-0.6572751,-0.009633708000000001,-6.0003297036095354e-05,6.0003297036095354e-05,0.11764705882352941
63,-0.6562525,-0.009421611,-5.8682256447002886e-05,5.8682256447002886e-05,0.11954459203036054
64,-0.6552354,-0.009215899,-5.7400984662567526e-05,5.7400984662567526e-05,0.12144212523719165
65,-0.6542183000000001,-0.009009896,-5.6117900392281693e-05,5.6117900392281693e-05,0.12333965844402277
66,-0.6531623000000001,-0.008809679,-5.487085407089892e-05,5.487085407089892e-05,0.1252371916508539
67,-0.6521259,-0.008615084,-5.365882422873025e-05,5.365882422873025e-05,0.127134724857685
68,-0.6510952,-0.008418466,-5.2434194184240315e-05,5.2434194184240315e-05,0.12903225806451613
69,-0.6500551,-0.008230961,-5.126632422069637e-05,5.126632422069637e-05,0.13092979127134724
70,-0.6490169,-0.008045756,-5.0112779746692166e-05,5.0112779746692166e-05,0.13282732447817838
71,-0.6479977,-0.007864639,-4.898469727322645e-05,4.898469727322645e-05,0.1347248576850095
72,-0.6469669,-0.00768781,-4.78833224950418e-05,4.78833224950418e-05,0.1366223908918406
73,-0.6459496,-0.007509475,-4.677256763544547e-05,4.677256763544547e-05,0.13851992409867173
74,-0.6448921,-0.007338365,-4.5706813498425096e-05,4.5706813498425096e-05,0.14041745730550284
75,-0.6438818000000001,-0.007171313,-4.466633450773181e-05,4.466633450773181e-05,0.14231499051233396
76,-0.6428434000000001,-0.007005206,-4.3631741424697254e-05,4.3631741424697254e-05,0.1442125237191651
77,-0.6418037,-0.006847410999999999,-4.264891941516461e-05,4.264891941516461e-05,0.1461100569259962
78,-0.6407588000000001,-0.006688844,-4.166128902392559e-05,4.166128902392559e-05,0.14800759013282733
79,-0.639718,-0.0065330480000000005,-4.0690917733345114e-05,4.0690917733345114e-05,0.14990512333965844
80,-0.638688,-0.00638224,-3.975161406964475e-05,3.975161406964475e-05,0.15180265654648956
81,-0.637649,-0.006233585,-3.8825720309848336e-05,3.8825720309848336e-05,0.1537001897533207
82,-0.6366377,-0.00609088,-3.793688596864389e-05,3.793688596864389e-05,0.1555977229601518
83,-0.6356106,-0.0059467619999999995,-3.703925079408307e-05,3.703925079408307e-05,0.15749525616698293
84,-0.6345887,-0.005807958,-3.6174713728832786e-05,3.6174713728832786e-05,0.15939278937381404
85,-0.6335295999999999,-0.0056714669999999995,-3.532458312328052e-05,3.532458312328052e-05,0.16129032258064516
86,-0.6324984,-0.0055382009999999995,-3.4494539345452474e-05,3.4494539345452474e-05,0.16318785578747627
87,-0.6314736,-0.005407972,-3.3683411442290613e-05,3.3683411442290613e-05,0.1650853889943074
88,-0.6304429,-0.005279215,-3.288145185243419e-05,3.288145185243419e-05,0.16698292220113853
89,-0.6294211,-0.005153072,-3.2095773492863384e-05,3.2095773492863384e-05,0.16888045540796964
90,-0.6283865,-0.005031895,-3.134102573375101e-05,3.134102573375101e-05,0.17077798861480076
91,-0.6273401999999999,-0.004912341,-3.059638678747473e-05,3.059638678747473e-05,0.17267552182163187
92,-0.6263343000000001,-0.004795452,-2.9868346723643434e-05,2.9868346723643434e-05,0.17457305502846301
93,-0.6253103,-0.004679653,-2.9147095696159222e-05,2.9147095696159222e-05,0.17647058823529413
94,-0.6242612,-0.004567793,-2.845037862663027e-05,2.845037862663027e-05,0.17836812144212524
95,-0.6232462,-0.00445954,-2.7776127661783878e-05,2.7776127661783878e-05,0.18026565464895636
96,-0.6222194000000001,-0.004351486,-2.7103116163206358e-05,2.7103116163206358e-05,0.18216318785578747
97,-0.6211572,-0.004244993,-2.643982731209473e-05,2.643982731209473e-05,0.1840607210626186
98,-0.6201171,-0.004142174,-2.5799421873404427e-05,2.5799421873404427e-05,0.18595825426944973
99,-0.6190919,-0.0040429509999999995,-2.5181414026185835e-05,2.5181414026185835e-05,0.18785578747628084
100,-0.6180493,-0.003944958,-2.4571067201634163e-05,2.4571067201634163e-05,0.18975332068311196
101,-0.6170298000000001,-0.0038510159999999996,-2.3985951924093582e-05,2.3985951924093582e-05,0.19165085388994307
102,-0.6160153,-0.0037574229999999998,-2.340301038387882e-05,2.340301038387882e-05,0.1935483870967742
103,-0.6149916,-0.0036649,-2.28267333105369e-05,2.28267333105369e-05,0.19544592030360533
104,-0.6139719,-0.003575632,-2.2270729919130585e-05,2.2270729919130585e-05,0.19734345351043645
105,-0.6129393,-0.003487332,-2.172075569027839e-05,2.172075569027839e-05,0.19924098671726756
106,-0.6118982,-0.0034028709999999996,-2.1194692572010152e-05,2.1194692572010152e-05,0.20113851992409867
107,-0.6108845,-0.003321034,-2.0684972968764663e-05,2.0684972968764663e-05,0.2030360531309298
108,-0.6098738,-0.0032405809999999998,-2.018387357313787e-05,2.018387357313787e-05,0.2049335863377609
109,-0.6088666,-0.0031594709999999996,-1.967868207028168e-05,1.967868207028168e-05,0.20683111954459205
110,-0.6078220999999999,-0.0030815120000000002,-1.9193116488094955e-05,1.9193116488094955e-05,0.20872865275142316
111,-0.6067931,-0.003005903,-1.872218781913362e-05,1.872218781913362e-05,0.21062618595825428
112,-0.605754,-0.0029321779999999997,-1.8262993594647458e-05,1.8262993594647458e-05,0.2125237191650854
113,-0.604729,-0.0028589709999999996,-1.7807025719544594e-05,1.7807025719544594e-05,0.2144212523719165
114,-0.6036866,-0.002788265,-1.7366635257197787e-05,1.7366635257197787e-05,0.21631878557874762
115,-0.6026629,-0.002719138,-1.6936079554843702e-05,1.6936079554843702e-05,0.21821631878557876
116,-0.6016187,-0.0026511359999999997,-1.651253088541667e-05,1.651253088541667e-05,0.22011385199240988
117,-0.6006085,-0.002585265,-1.6102255093471902e-05,1.6102255093471902e-05,0.222011385199241
